run_number,run_dir,summary_path,status,reason,figure_path,context_summary_path,figure_notes_path,width_px,height_px,unique_colors,nonwhite_fraction
307,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.10578482146382677
306,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.10578983555656116
305,outputs/experiments/305_coordinate_confidence_close30_sources4_txrx35_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,
304,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5292,0.11021132520590685
303,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5164,0.10774470496138208
302,outputs/experiments/302_coordinate_optimizer_close30_seed34_sources4_txrx35_objectives,outputs/experiments/302_coordinate_optimizer_close30_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/302_coordinate_optimizer_close30_seed34_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/302_coordinate_optimizer_close30_seed34_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/302_coordinate_optimizer_close30_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.10581584616262081
301,outputs/experiments/301_coordinate_confidence_close35_sources4_txrx35_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,
300,outputs/experiments/300_coordinate_optimizer_close35_seed21_sources4_txrx35_objectives,outputs/experiments/300_coordinate_optimizer_close35_seed21_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/300_coordinate_optimizer_close35_seed21_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/300_coordinate_optimizer_close35_seed21_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/300_coordinate_optimizer_close35_seed21_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5292,0.11017465965278661
299,outputs/experiments/299_coordinate_optimizer_close35_seed13_sources4_txrx35_objectives,outputs/experiments/299_coordinate_optimizer_close35_seed13_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/299_coordinate_optimizer_close35_seed13_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/299_coordinate_optimizer_close35_seed13_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/299_coordinate_optimizer_close35_seed13_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5164,0.1077371838222805
298,outputs/experiments/298_coordinate_optimizer_close35_seed34_sources4_txrx35_objectives,outputs/experiments/298_coordinate_optimizer_close35_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/298_coordinate_optimizer_close35_seed34_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/298_coordinate_optimizer_close35_seed34_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/298_coordinate_optimizer_close35_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.10577134608960309
297,outputs/experiments/297_coordinate_confidence_close40_sources4_txrx35_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,
296,outputs/experiments/296_coordinate_optimizer_close40_seed21_sources4_txrx35_objectives,outputs/experiments/296_coordinate_optimizer_close40_seed21_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/296_coordinate_optimizer_close40_seed21_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/296_coordinate_optimizer_close40_seed21_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/296_coordinate_optimizer_close40_seed21_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5292,0.11014833566593106
295,outputs/experiments/295_coordinate_optimizer_close40_seed13_sources4_txrx35_objectives,outputs/experiments/295_coordinate_optimizer_close40_seed13_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/295_coordinate_optimizer_close40_seed13_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/295_coordinate_optimizer_close40_seed13_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/295_coordinate_optimizer_close40_seed13_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5164,0.10769957812677255
294,outputs/experiments/294_coordinate_optimizer_close40_seed34_sources4_txrx35_objectives,outputs/experiments/294_coordinate_optimizer_close40_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/294_coordinate_optimizer_close40_seed34_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/294_coordinate_optimizer_close40_seed34_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/294_coordinate_optimizer_close40_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.1057682122816441
293,outputs/experiments/293_coordinate_confidence_close45_sources4_txrx35_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,
292,outputs/experiments/292_coordinate_optimizer_close45_seed21_sources4_txrx35_objectives,outputs/experiments/292_coordinate_optimizer_close45_seed21_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/292_coordinate_optimizer_close45_seed21_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/292_coordinate_optimizer_close45_seed21_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/292_coordinate_optimizer_close45_seed21_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5292,0.11021007168272326
291,outputs/experiments/291_coordinate_optimizer_close45_seed13_sources4_txrx35_objectives,outputs/experiments/291_coordinate_optimizer_close45_seed13_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/291_coordinate_optimizer_close45_seed13_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/291_coordinate_optimizer_close45_seed13_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/291_coordinate_optimizer_close45_seed13_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5164,0.1077381239646682
290,outputs/experiments/290_coordinate_optimizer_close45_seed34_sources4_txrx35_objectives,outputs/experiments/290_coordinate_optimizer_close45_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/290_coordinate_optimizer_close45_seed34_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/290_coordinate_optimizer_close45_seed34_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/290_coordinate_optimizer_close45_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.10578795527178576
289,outputs/experiments/289_coordinate_confidence_close50_sources4_txrx35_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,
288,outputs/experiments/288_coordinate_optimizer_close50_seed21_sources4_txrx35_objectives,outputs/experiments/288_coordinate_optimizer_close50_seed21_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/288_coordinate_optimizer_close50_seed21_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/288_coordinate_optimizer_close50_seed21_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/288_coordinate_optimizer_close50_seed21_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5292,0.11014645538115567
287,outputs/experiments/287_coordinate_optimizer_close50_seed13_sources4_txrx35_objectives,outputs/experiments/287_coordinate_optimizer_close50_seed13_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/287_coordinate_optimizer_close50_seed13_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/287_coordinate_optimizer_close50_seed13_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/287_coordinate_optimizer_close50_seed13_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,5164,0.10769331051085457
286,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.1057641383312974
285,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/figures/source_pulse_noise_context.png,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.10575536366901221
284,outputs/experiments/284_coordinate_confidence_close50_sources4_txrx30_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,
283,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/figures/source_pulse_noise_context.png,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/figures/FIGURE_NOTES.md,2314,1379,5292,0.11028935702408582
282,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/figures/source_pulse_noise_context.png,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/figures/FIGURE_NOTES.md,2314,1379,5164,0.10782775087229544
281,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/figures/source_pulse_noise_context.png,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/figures/FIGURE_NOTES.md,2314,1379,4819,0.10584687086141487
280,outputs/experiments/280_coordinate_confidence_close50_sources4_txrx40_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,
279,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing pulse/noise artifacts,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,5292,0.1101843744574595
